,Unnamed: 0,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,HourlyRate,JobLevel,MonthlyIncome,MonthlyRate,Over18,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,JobRole,PerformanceRating,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition,JobSatisfaction,EnvironmentSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,NumCompaniesWorked,JobRole_FreqEncoded,EducationField_FreqEncoded,Department_Research & Development,Department_Sales,MaritalStatus_Married,MaritalStatus_Single
119,151,35,1,662,1,5,Marketing,1,204,1,94,3,7295,11439,0,13,1,80,2,3,Sales Executive,3,8,6,2.3978952727983707,2.3978952727983707,0.0,0,2,3,3,3,0,1,285,138,False,True,True,False
120,153,45,1,194,9,3,Life Sciences,1,206,1,60,2,2348,10901,0,18,3,80,1,2,Laboratory Technician,3,9,15,3.044522437723423,2.8903717578961645,0.0,0,2,2,3,1,0,8,217,510,True,False,False,False
121,154,32,2,967,8,3,Marketing,1,207,0,43,3,8998,15589,0,14,4,80,0,2,Sales Executive,3,8,7,2.302585092994046,2.302585092994046,1.3862943611198906,0,4,2,3,3,0,1,285,138,False,True,False,True
122,155,29,0,1496,1,1,Technical Degree,1,208,1,41,2,4319,26283,0,13,1,80,1,1,Manufacturing Director,3,7,9,2.3978952727983707,2.3978952727983707,0.0,0,3,4,3,3,0,1,118,115,True,False,True,False
123,156,51,1,1169,7,4,Medical,1,211,1,34,2,6132,13983,0,17,3,80,0,2,Manufacturing Director,3,0,0,2.3978952727983707,0.6931471805599453,0.0,0,3,2,2,3,0,2,118,389,True,False,True,False
124,158,40,1,630,4,4,Marketing,1,215,1,67,3,10855,8552,0,11,1,80,1,2,Sales Executive,3,11,11,2.772588722239781,2.5649493574615367,1.0986122886681096,0,4,3,2,2,0,7,285,138,False,True,True,False
125,159,34,2,303,2,4,Marketing,1,216,0,75,1,2231,11314,0,18,4,80,1,3,Sales Representative,3,3,2,1.9459101490553128,1.6094379124341005,0.6931471805599453,0,3,3,3,3,0,6,71,138,False,True,True,False
126,161,27,0,691,9,3,Medical,1,218,1,57,1,2024,5970,0,18,4,80,1,1,Research Scientist,3,2,2,1.9459101490553128,1.0986122886681096,1.0986122886681096,0,2,4,3,1,0,6,243,389,True,False,False,False
127,162,28,1,440,21,3,Medical,1,221,1,42,1,2713,6672,0,11,3,80,1,2,Research Scientist,3,2,2,1.791759469228055,1.791759469228055,0.0,0,4,3,3,1,0,1,243,389,True,False,True,False
128,163,57,1,334,24,2,Life Sciences,1,223,1,83,3,9439,23402,0,16,2,80,1,2,Healthcare Representative,3,3,4,2.5649493574615367,1.791759469228055,0.6931471805599453,0,4,3,4,1,1,3,111,510,True,False,False,False
129,164,27,0,1450,3,3,Medical,1,224,1,79,1,2566,25326,0,15,4,80,1,2,Research Scientist,3,1,1,0.6931471805599453,0.6931471805599453,0.0,0,3,3,2,2,1,1,243,389,True,False,False,False
130,165,50,1,1452,11,3,Life Sciences,1,226,0,53,5,19926,17053,0,15,2,80,0,5,Manager,3,4,4,3.091042453358316,1.791759469228055,1.6094379124341005,0,2,3,3,3,0,3,82,510,True,False,False,True
131,166,41,1,465,14,3,Life Sciences,1,227,1,56,1,2451,4609,0,12,1,80,1,2,Research Scientist,3,8,8,2.639057329615259,2.302585092994046,0.6931471805599453,0,3,1,3,3,0,4,243,510,True,False,False,False
132,167,30,1,1339,5,3,Life Sciences,1,228,0,41,3,9419,8053,0,12,3,80,1,2,Sales Executive,3,9,4,2.5649493574615367,2.3978952727983707,2.079441541679836,0,4,2,3,3,0,2,285,510,False,True,True,False
133,170,27,1,1157,17,3,Technical Degree,1,233,1,51,1,3058,13364,0,16,4,80,1,3,Research Scientist,3,2,1,1.9459101490553128,1.791759469228055,0.6931471805599453,0,2,3,3,2,1,0,243,115,True,False,True,False
134,172,36,2,1480,3,2,Medical,1,238,1,30,1,2088,15062,0,12,3,80,0,3,Laboratory Technician,3,7,2,2.639057329615259,2.19722457733622,2.079441541679836,0,2,4,3,2,0,4,217,389,True,False,False,True
135,173,30,0,111,9,3,Medical,1,239,1,66,2,3072,11012,0,11,3,80,2,4,Laboratory Technician,3,9,10,2.5649493574615367,2.5649493574615367,1.9459101490553128,0,1,3,3,3,0,1,217,389,True,False,False,False
136,174,45,1,1268,4,2,Life Sciences,1,240,0,30,2,5006,6319,0,11,1,80,1,3,Sales Executive,3,4,3,2.302585092994046,1.791759469228055,0.0,0,1,3,3,4,1,4,285,510,False,True,False,False
137,175,56,1,713,8,3,Life Sciences,1,241,0,67,1,4257,13939,0,18,3,80,1,3,Research Scientist,3,2,2,2.995732273553991,1.0986122886681096,1.0986122886681096,0,1,3,3,3,1,4,243,510,True,False,False,False
138,176,33,1,134,2,3,Life Sciences,1,242,1,90,1,2500,10515,0,14,1,80,0,2,Research Scientist,3,1,2,1.6094379124341005,1.3862943611198906,0.0,0,4,3,3,4,0,0,243,510,True,False,False,True
139,179,38,1,1380,9,2,Life Sciences,1,245,0,75,1,2288,6319,0,12,3,80,0,3,Laboratory Technician,3,2,1,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,4,3,3,3,0,1,217,510,True,False,False,True
140,181,34,1,629,27,2,Medical,1,247,0,95,1,2311,5711,0,15,4,80,0,3,Research Scientist,3,2,2,2.302585092994046,1.3862943611198906,0.6931471805599453,0,2,4,3,3,0,2,243,389,True,False,False,True
141,183,50,1,328,1,3,Medical,1,249,1,86,1,3690,3425,0,15,4,80,1,2,Laboratory Technician,3,2,2,1.791759469228055,1.3862943611198906,0.0,0,3,3,2,2,0,2,217,389,True,False,True,False
142,184,53,1,1084,13,2,Medical,1,250,0,57,2,4450,26250,0,11,3,80,2,3,Manufacturing Director,3,2,3,1.791759469228055,1.6094379124341005,0.6931471805599453,0,1,4,4,3,0,1,118,389,True,False,False,False
143,185,33,1,931,14,3,Medical,1,252,0,72,1,2756,4673,0,13,4,80,1,5,Research Scientist,3,7,6,2.19722457733622,2.19722457733622,0.6931471805599453,0,2,4,3,3,0,1,243,389,True,False,True,False
144,186,40,1,989,4,1,Medical,1,253,0,46,5,19033,6499,0,14,2,80,1,2,Manager,3,8,9,3.091042453358316,3.044522437723423,2.302585092994046,0,3,4,3,3,0,1,82,389,True,False,True,False
145,187,55,1,692,14,4,Medical,1,254,1,61,5,18722,13339,0,11,4,80,0,3,Research Director,3,15,15,3.610917912644224,3.218875824868201,1.0986122886681096,0,2,3,4,3,0,8,72,389,True,False,False,True
146,188,34,2,1069,2,1,Life Sciences,1,256,1,45,2,9547,14074,0,17,3,80,0,2,Manufacturing Director,3,9,9,2.3978952727983707,2.3978952727983707,0.6931471805599453,0,3,4,2,2,0,1,118,510,True,False,True,False
147,189,51,1,313,3,3,Medical,1,258,0,98,4,13734,7192,0,18,3,80,0,6,Healthcare Representative,3,7,0,3.091042453358316,2.079441541679836,0.6931471805599453,0,2,4,3,3,0,3,111,389,True,False,False,True
148,190,52,1,699,1,4,Life Sciences,1,259,1,65,5,19999,5678,0,14,1,80,1,5,Manager,3,18,9,3.555348061489413,3.5263605246161616,2.4849066497880004,0,3,3,2,3,0,0,82,510,True,False,True,False
149,191,27,1,894,9,3,Medical,1,260,0,99,1,2279,11781,0,16,4,80,0,2,Research Scientist,3,7,3,2.079441541679836,2.079441541679836,0.0,0,2,4,3,2,0,1,243,389,True,False,False,True
150,192,35,1,556,23,2,Life Sciences,1,261,1,50,2,5916,15497,0,13,1,80,0,1,Manufacturing Director,3,0,1,2.19722457733622,0.6931471805599453,0.0,1,3,2,2,3,1,3,118,510,True,False,True,False
151,193,43,0,1344,7,3,Medical,1,262,1,37,1,2089,5228,0,14,4,80,3,3,Research Scientist,3,4,2,2.079441541679836,1.791759469228055,1.0986122886681096,0,4,4,4,4,0,4,243,389,True,False,False,False
152,195,37,1,290,21,3,Life Sciences,1,267,1,65,1,3564,22977,0,12,1,80,1,3,Research Scientist,3,7,7,2.19722457733622,2.19722457733622,0.6931471805599453,0,1,2,4,2,1,1,243,510,True,False,True,False
153,196,35,2,138,2,3,Medical,1,269,0,37,2,4425,15986,0,11,4,80,0,5,Laboratory Technician,3,2,2,2.3978952727983707,1.9459101490553128,0.6931471805599453,0,2,2,3,3,0,5,217,389,True,False,False,True
154,197,42,0,926,21,2,Medical,1,270,0,36,2,5265,16439,0,16,2,80,1,5,Manufacturing Director,3,3,2,2.4849066497880004,1.791759469228055,0.0,0,3,3,3,3,0,2,118,389,True,False,False,False
155,198,38,1,1261,2,4,Life Sciences,1,271,1,88,2,6553,7259,0,14,2,80,0,3,Manufacturing Director,3,0,0,2.70805020110221,0.6931471805599453,0.0,0,3,4,3,3,0,9,118,510,True,False,True,False
156,199,38,1,1084,29,3,Technical Degree,1,273,1,54,2,6261,4185,0,18,1,80,1,3,Manufacturing Director,3,7,7,2.302585092994046,2.079441541679836,0.6931471805599453,0,4,4,3,1,0,3,118,115,True,False,True,False
157,200,27,2,472,1,1,Technical Degree,1,274,1,60,2,4298,9679,0,19,3,80,1,1,Manufacturing Director,3,2,0,1.9459101490553128,1.0986122886681096,1.0986122886681096,0,1,3,2,3,0,5,118,115,True,False,True,False
158,201,49,0,1002,18,4,Life Sciences,1,275,1,92,2,6804,23793,0,15,1,80,2,0,Manufacturing Director,3,7,7,2.079441541679836,2.079441541679836,0.6931471805599453,0,4,4,3,3,1,1,118,510,True,False,False,False
159,202,34,2,878,10,4,Medical,1,277,1,43,1,3815,5972,0,17,4,80,1,4,Research Scientist,3,3,0,1.791759469228055,1.791759469228055,1.0986122886681096,0,3,4,3,4,1,1,243,389,True,False,False,False
160,203,40,1,905,19,2,Medical,1,281,1,99,2,2741,16523,0,15,3,80,1,2,Laboratory Technician,3,2,7,2.772588722239781,2.079441541679836,1.3862943611198906,0,4,3,3,4,1,8,217,389,True,False,True,False
161,204,38,1,1180,29,1,Medical,1,282,1,70,2,6673,11354,0,19,2,80,0,2,Healthcare Representative,3,0,0,2.8903717578961645,0.6931471805599453,0.0,1,1,2,3,3,1,7,111,389,True,False,True,False
162,206,22,1,1136,5,3,Life Sciences,1,284,1,60,1,2328,12392,0,16,1,80,1,2,Research Scientist,3,2,2,1.6094379124341005,1.6094379124341005,1.0986122886681096,0,2,4,4,2,1,1,243,510,True,False,False,False
163,207,36,2,635,18,1,Medical,1,286,0,73,1,2153,7703,0,13,1,80,0,2,Laboratory Technician,3,1,7,2.19722457733622,2.19722457733622,0.6931471805599453,0,4,2,3,3,0,1,217,389,True,False,False,True
164,208,40,0,1151,9,5,Life Sciences,1,287,1,63,2,4876,14242,0,14,4,80,1,5,Healthcare Representative,3,2,2,1.791759469228055,1.3862943611198906,0.0,0,4,4,2,1,0,9,111,510,True,False,True,False
165,209,46,1,644,1,4,Medical,1,288,1,97,3,9396,12368,0,16,3,80,1,3,Healthcare Representative,3,2,3,2.8903717578961645,1.6094379124341005,0.0,0,1,4,3,3,0,7,111,389,True,False,False,False
166,210,32,1,1045,4,4,Medical,1,291,1,32,3,10400,25812,0,11,3,80,0,2,Sales Executive,3,8,8,2.70805020110221,2.70805020110221,2.302585092994046,1,4,4,1,2,0,1,285,389,False,True,True,False
167,212,27,2,1242,20,3,Life Sciences,1,293,0,90,2,9981,12916,0,14,4,80,0,2,Sales Executive,3,7,7,2.079441541679836,2.079441541679836,0.0,0,3,4,3,3,0,1,285,510,False,True,False,True
168,213,51,1,1469,8,4,Life Sciences,1,296,1,81,3,12490,15736,0,16,4,80,2,5,Research Director,3,9,7,2.833213344056216,2.3978952727983707,1.6094379124341005,0,2,2,2,1,0,5,72,510,True,False,True,False
169,214,30,1,1005,3,3,Technical Degree,1,297,0,88,1,2657,8556,0,11,3,80,0,5,Research Scientist,3,2,4,2.19722457733622,1.791759469228055,0.0,1,1,4,3,3,1,5,243,115,True,False,False,True
170,215,41,1,896,6,3,Life Sciences,1,298,0,75,3,13591,14674,0,18,3,80,0,3,Manager,3,0,0,2.833213344056216,0.6931471805599453,0.0,0,4,4,3,3,1,3,82,510,False,True,False,True
171,216,30,2,334,26,4,Marketing,1,299,0,52,2,6696,22967,0,15,3,80,0,5,Sales Executive,3,3,1,2.302585092994046,1.9459101490553128,0.0,1,1,3,2,2,0,5,285,138,False,True,False,True
172,217,29,1,992,1,3,Technical Degree,1,300,1,85,1,2058,19757,0,14,4,80,0,1,Research Scientist,3,2,5,2.079441541679836,1.9459101490553128,0.6931471805599453,1,3,3,3,2,0,0,243,115,True,False,False,True
173,218,45,0,1052,6,3,Medical,1,302,0,57,3,8865,16840,0,12,4,80,0,2,Sales Executive,3,7,8,3.1780538303479458,2.995732273553991,2.5649493574615367,0,4,4,2,3,0,6,285,389,False,True,False,True
174,219,54,1,1147,3,3,Marketing,1,303,0,52,2,5940,17011,0,14,4,80,1,4,Sales Executive,3,2,5,2.833213344056216,1.9459101490553128,0.0,0,1,4,3,3,0,2,285,138,False,True,True,False
175,220,36,1,1396,5,2,Life Sciences,1,304,1,62,2,5914,9945,0,16,4,80,0,3,Laboratory Technician,3,11,7,2.833213344056216,2.639057329615259,1.3862943611198906,0,2,4,3,4,0,8,217,510,True,False,False,True
176,222,37,2,663,11,3,Other,1,306,1,47,3,12185,10056,0,14,3,80,3,1,Research Director,3,8,7,2.3978952727983707,2.3978952727983707,0.0,0,4,2,3,3,1,1,72,68,True,False,False,False
177,223,38,1,119,3,3,Life Sciences,1,307,1,76,3,10609,9647,0,12,3,80,2,6,Sales Executive,3,10,13,2.8903717578961645,2.833213344056216,1.791759469228055,0,3,1,3,2,0,0,285,510,False,True,False,False
178,224,31,0,979,1,4,Medical,1,308,1,90,2,4345,4381,0,12,4,80,1,2,Manufacturing Director,3,4,4,1.9459101490553128,1.791759469228055,0.6931471805599453,0,3,3,1,3,0,0,118,389,True,False,True,False
179,225,59,1,142,3,3,Life Sciences,1,309,1,70,1,2177,8456,0,17,1,80,1,6,Research Scientist,3,0,0,2.079441541679836,0.6931471805599453,0.0,0,4,3,2,3,0,3,243,510,True,False,True,False
180,226,37,2,319,4,4,Marketing,1,311,1,41,1,2793,2539,0,17,3,80,1,2,Sales Representative,3,8,8,2.639057329615259,2.302585092994046,1.791759469228055,0,4,1,3,3,0,4,71,138,False,True,False,False
181,227,29,2,1413,1,1,Medical,1,312,0,42,3,7918,6599,0,14,4,80,1,5,Sales Executive,3,10,1,2.4849066497880004,2.4849066497880004,1.6094379124341005,0,4,2,3,3,0,1,285,389,False,True,True,False
182,228,35,2,944,1,3,Marketing,1,314,0,92,3,8789,9096,0,14,1,80,0,3,Sales Executive,3,7,8,2.3978952727983707,2.3978952727983707,0.0,0,3,3,3,4,0,1,285,138,False,True,False,True
183,229,29,1,896,18,1,Medical,1,315,1,86,1,2389,14961,0,13,3,80,0,3,Research Scientist,3,3,1,1.6094379124341005,1.6094379124341005,0.0,1,4,3,2,2,1,1,243,389,True,False,False,True
184,230,52,1,1323,2,3,Life Sciences,1,316,0,89,1,3212,3300,0,15,2,80,0,3,Laboratory Technician,3,2,2,1.9459101490553128,1.0986122886681096,1.0986122886681096,0,4,3,2,2,0,7,217,510,True,False,False,True
185,231,42,1,532,4,2,Technical Degree,1,319,1,58,5,19232,4933,0,11,4,80,0,3,Manager,3,17,15,3.1354942159291497,3.1354942159291497,2.4849066497880004,0,4,3,3,3,0,1,82,115,True,False,True,False
186,232,59,1,818,6,2,Medical,1,321,1,52,1,2267,25657,0,17,4,80,0,2,Human Resources,3,2,2,2.079441541679836,1.0986122886681096,1.0986122886681096,0,3,2,3,2,0,8,45,389,False,False,True,False
187,233,50,1,854,1,4,Medical,1,323,0,68,5,19517,24118,0,11,3,80,1,3,Manager,3,0,6,3.49650756146648,2.079441541679836,0.0,0,4,4,3,2,0,3,82,389,False,True,False,False
188,234,33,1,813,14,3,Medical,1,325,1,58,1,2436,22149,0,13,3,80,1,2,Laboratory Technician,3,4,4,2.19722457733622,1.791759469228055,0.0,1,4,3,3,1,1,5,217,389,True,False,True,False
189,237,52,0,771,2,4,Life Sciences,1,329,1,79,5,19068,21030,0,18,4,80,0,2,Manager,3,7,12,3.5263605246161616,3.5263605246161616,2.772588722239781,0,3,1,2,4,1,1,82,510,False,True,False,True
190,238,32,1,1401,4,2,Life Sciences,1,330,0,56,1,3931,20990,0,11,1,80,1,5,Sales Representative,3,3,2,1.9459101490553128,1.6094379124341005,0.6931471805599453,0,2,3,3,3,0,2,71,510,False,True,True,False
191,239,32,1,515,1,3,Life Sciences,1,331,1,62,1,3730,9571,0,14,4,80,0,2,Laboratory Technician,3,2,2,1.6094379124341005,1.3862943611198906,0.6931471805599453,1,3,4,2,1,1,0,217,510,True,False,False,True
192,240,39,1,1431,1,4,Medical,1,332,0,96,1,2232,15417,0,14,3,80,3,1,Laboratory Technician,3,2,2,2.079441541679836,1.3862943611198906,0.6931471805599453,0,3,3,3,3,0,7,217,389,True,False,False,False
193,241,32,0,976,26,4,Marketing,1,333,1,100,2,4465,12069,0,18,1,80,0,2,Sales Executive,3,2,2,1.6094379124341005,1.3862943611198906,1.0986122886681096,0,4,3,3,3,0,0,285,138,False,True,True,False
194,242,41,1,1411,19,2,Life Sciences,1,334,1,36,2,3072,19877,0,16,1,80,2,2,Research Scientist,3,0,0,2.8903717578961645,0.6931471805599453,0.0,0,1,3,3,2,0,2,243,510,True,False,False,False
195,243,40,1,1300,24,2,Technical Degree,1,335,1,62,2,3319,24447,0,17,1,80,2,3,Research Scientist,3,8,7,2.302585092994046,2.302585092994046,1.6094379124341005,0,4,1,3,3,0,1,243,115,True,False,False,False
196,244,45,1,252,1,3,Other,1,336,1,70,5,19202,15970,0,11,3,80,1,2,Manager,3,0,7,3.258096538021482,3.218875824868201,0.6931471805599453,0,4,3,4,3,0,0,82,68,True,False,True,False
197,245,31,2,1327,3,4,Medical,1,337,1,73,3,13675,13523,0,12,1,80,1,3,Research Director,3,2,2,2.302585092994046,1.0986122886681096,1.0986122886681096,0,3,2,3,3,0,9,72,389,True,False,False,False
198,246,33,1,832,5,4,Life Sciences,1,338,0,63,1,2911,14776,0,13,3,80,1,2,Research Scientist,3,2,2,1.0986122886681096,1.0986122886681096,0.0,0,4,3,2,2,0,1,243,510,True,False,True,False
199,247,34,1,470,2,4,Life Sciences,1,339,1,84,2,5957,23687,0,13,2,80,1,3,Manufacturing Director,3,9,9,2.639057329615259,2.4849066497880004,1.791759469228055,0,1,4,2,3,0,6,118,510,True,False,True,False
200,248,37,1,1017,1,2,Medical,1,340,0,83,1,3920,18697,0,14,1,80,1,2,Research Scientist,3,1,2,2.8903717578961645,1.3862943611198906,0.0,0,1,3,2,2,0,2,243,389,True,False,True,False
201,249,45,2,1199,7,4,Life Sciences,1,341,1,77,2,6434,5118,0,17,4,80,1,1,Manufacturing Director,3,2,2,2.302585092994046,1.3862943611198906,0.0,0,3,1,4,3,0,4,118,510,True,False,True,False
202,250,37,2,504,10,3,Medical,1,342,1,61,3,10048,22573,0,11,2,80,2,5,Manufacturing Director,3,0,0,2.8903717578961645,0.6931471805599453,0.0,1,3,1,3,3,0,6,118,389,True,False,False,False
203,252,29,1,665,15,3,Life Sciences,1,346,1,60,1,2340,22673,0,19,1,80,0,1,Research Scientist,3,5,5,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,3,3,3,0,1,243,510,True,False,False,True
204,253,42,1,916,17,2,Life Sciences,1,347,0,82,2,6545,23016,0,13,3,80,0,1,Research Scientist,3,2,2,2.3978952727983707,1.3862943611198906,0.0,0,1,4,4,3,1,3,243,510,True,False,False,True
205,254,29,1,1247,20,2,Marketing,1,349,1,45,2,6931,10732,0,14,4,80,1,2,Sales Executive,3,2,2,2.3978952727983707,1.3862943611198906,0.0,0,4,4,3,3,0,2,285,138,False,True,False,False
206,255,25,1,685,1,3,Life Sciences,1,350,0,62,2,4898,7505,0,12,4,80,2,3,Manufacturing Director,3,2,2,1.791759469228055,1.6094379124341005,0.6931471805599453,0,3,1,3,3,0,0,118,510,True,False,True,False
207,256,42,1,269,2,3,Medical,1,351,0,56,1,2593,8007,0,11,3,80,1,4,Laboratory Technician,3,6,8,2.3978952727983707,2.302585092994046,2.079441541679836,0,1,4,2,3,1,0,217,389,True,False,False,False
208,257,40,1,1416,2,2,Medical,1,352,1,49,5,19436,5949,0,19,4,80,1,5,Research Director,3,7,9,3.1354942159291497,3.091042453358316,1.3862943611198906,0,3,1,3,3,0,0,72,389,True,False,False,False
209,258,51,1,833,1,3,Life Sciences,1,353,1,96,1,2723,23231,0,11,2,80,0,0,Research Scientist,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,4,3,3,2,0,1,243,510,True,False,True,False
210,259,31,2,307,29,2,Medical,1,355,1,71,1,3479,11652,0,11,2,80,0,2,Laboratory Technician,3,4,4,1.9459101490553128,1.791759469228055,0.6931471805599453,1,2,3,2,4,0,0,217,389,True,False,False,True
211,261,38,0,1327,2,2,Life Sciences,1,361,1,39,2,5249,19682,0,18,4,80,1,0,Sales Executive,3,7,5,2.639057329615259,2.19722457733622,2.079441541679836,0,4,4,2,3,0,3,285,510,False,True,True,False
212,262,32,1,128,2,1,Technical Degree,1,362,1,84,2,2176,19737,0,13,4,80,0,5,Laboratory Technician,3,2,4,2.302585092994046,1.9459101490553128,0.0,0,1,4,2,3,0,4,217,115,True,False,False,True
213,263,46,1,488,2,3,Technical Degree,1,363,0,75,4,16872,14977,0,12,2,80,1,2,Manager,3,7,7,3.367295829986474,2.079441541679836,2.079441541679836,0,2,3,1,2,1,3,82,115,False,True,True,False
214,264,28,1,529,2,4,Life Sciences,1,364,1,79,1,3485,14935,0,11,3,80,0,5,Laboratory Technician,3,0,0,1.791759469228055,0.0,0.0,1,3,1,3,1,0,2,217,510,True,False,False,True
215,265,29,1,1210,2,3,Medical,1,366,1,78,2,6644,3687,0,19,2,80,2,2,Sales Executive,3,0,0,2.3978952727983707,0.0,0.0,0,2,1,2,3,0,2,285,389,False,True,True,False
216,267,25,0,675,5,2,Life Sciences,1,369,1,85,2,4000,18384,0,12,4,80,2,2,Healthcare Representative,3,3,5,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,1,2,4,3,0,1,111,510,True,False,False,False
217,268,45,1,1385,20,2,Medical,1,372,1,79,4,13496,7501,0,14,2,80,0,2,Healthcare Representative,3,7,10,3.091042453358316,3.044522437723423,1.6094379124341005,0,4,3,3,3,1,0,111,389,True,False,True,False
218,269,36,1,1403,6,3,Life Sciences,1,373,1,47,1,3210,20251,0,11,3,80,1,4,Laboratory Technician,3,13,11,2.833213344056216,2.772588722239781,2.3978952727983707,0,4,4,3,3,0,0,217,510,True,False,True,False
219,270,55,1,452,1,3,Medical,1,374,1,81,5,19045,18938,0,14,3,80,0,2,Manager,3,10,13,3.6375861597263857,3.610917912644224,1.6094379124341005,0,1,4,3,3,1,0,82,389,True,False,False,True
220,271,47,0,666,29,4,Life Sciences,1,376,1,88,3,11849,10268,0,12,4,80,1,2,Manager,3,7,9,2.3978952727983707,2.3978952727983707,2.302585092994046,1,2,1,3,2,1,1,82,510,True,False,True,False
221,273,37,1,228,6,4,Medical,1,378,1,98,2,6502,22825,0,14,2,80,1,5,Sales Executive,3,4,1,2.079441541679836,1.791759469228055,0.0,0,4,3,3,4,0,4,285,389,False,True,True,False
222,274,21,1,996,3,2,Medical,1,379,1,100,1,3230,10531,0,17,1,80,0,4,Research Scientist,3,2,0,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,3,4,2,4,0,1,243,389,True,False,False,True
223,275,37,0,728,1,4,Medical,1,380,0,80,3,13603,11677,0,18,1,80,2,2,Research Director,3,2,2,2.772588722239781,1.791759469228055,0.0,0,4,1,3,3,1,2,72,389,True,False,False,False
224,276,35,1,1315,22,3,Life Sciences,1,381,0,71,3,11996,19100,0,18,2,80,1,6,Manager,3,7,2,2.3978952727983707,2.079441541679836,1.9459101490553128,0,2,2,4,2,0,7,82,510,True,False,False,False
225,279,50,1,797,4,1,Life Sciences,1,385,1,96,5,19144,15815,0,14,1,80,2,4,Research Director,3,4,6,3.367295829986474,2.3978952727983707,0.6931471805599453,0,2,1,3,2,0,3,72,510,True,False,False,False
226,280,53,1,1070,3,4,Medical,1,386,1,45,4,17584,21016,0,16,4,80,3,5,Research Director,3,3,3,3.091042453358316,1.791759469228055,0.6931471805599453,0,3,3,3,2,1,3,72,389,True,False,True,False
227,282,29,2,442,2,2,Life Sciences,1,388,1,44,2,4554,20260,0,18,1,80,0,3,Sales Executive,3,7,9,2.3978952727983707,2.3978952727983707,0.0,0,4,2,3,2,0,1,285,510,False,True,False,True
228,283,55,1,147,20,2,Technical Degree,1,389,1,37,2,5415,15972,0,19,4,80,1,4,Laboratory Technician,3,7,8,2.5649493574615367,2.3978952727983707,0.0,0,4,2,3,3,1,3,217,115,True,False,True,False
229,284,26,2,496,11,2,Medical,1,390,1,60,2,4741,22722,0,13,3,80,1,3,Healthcare Representative,3,3,3,1.791759469228055,1.791759469228055,1.3862943611198906,0,1,1,3,3,1,1,111,389,True,False,True,False
230,285,37,1,1372,1,3,Life Sciences,1,391,0,42,1,2115,15881,0,12,2,80,0,3,Research Scientist,3,12,7,2.8903717578961645,2.8903717578961645,1.791759469228055,0,4,4,3,3,0,1,243,510,True,False,False,True
231,287,38,1,688,23,4,Life Sciences,1,393,1,82,2,5745,18899,0,14,2,80,1,2,Healthcare Representative,3,2,2,2.3978952727983707,1.0986122886681096,0.6931471805599453,0,4,4,3,3,0,9,111,510,True,False,False,False
232,288,26,1,1449,16,4,Medical,1,394,1,45,1,2373,14180,0,13,4,80,1,2,Laboratory Technician,3,2,2,1.791759469228055,1.3862943611198906,0.0,1,2,1,3,3,1,2,217,389,True,False,False,False
233,290,49,2,636,10,4,Life Sciences,1,396,0,35,5,18665,25594,0,11,4,80,0,4,Research Director,3,2,2,3.1354942159291497,1.3862943611198906,0.6931471805599453,0,1,3,3,3,1,9,72,510,True,False,False,True
234,291,36,1,506,3,3,Technical Degree,1,397,1,30,2,4485,26285,0,12,4,80,0,2,Research Scientist,3,0,7,2.3978952727983707,2.19722457733622,2.079441541679836,0,2,3,3,3,0,4,243,115,True,False,False,True
235,292,31,2,444,5,3,Marketing,1,399,0,84,1,2789,3909,0,11,3,80,1,5,Sales Representative,3,2,2,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,2,4,3,2,0,1,71,138,False,True,False,False
